Unnamed: 0	text	screen_name	location	LAT	LON
1590	about time ReSister lbgt LincolnArmy GQP CancelFox LegalizeIt SaveOurDemocracy TeamJustice indicttrump abortionishealthcare	yiab	Alexandria, Va	38.8048355	-77.0469214
1591	abortion be absolutely on the line in the recall because this election would impact abortion access almost exclusively for woman on Medi Cal the state Medicaid insurance program for low income people abortionishealthcare noontherecall	MatsubaraLisa	California, USA	36.778261	-119.4179324
1592	honestly never think I be able to link shrek porn and abortion tip line in the one tweet but be one hell of a year abortionishealthcare	geekgirlpsych	Dublin, Ireland	53.3498053	-6.2603097
1593	thank you abortionishealthcare	BLWHinRVA	RVA	37.5407246	-77.4360481
1594	let give these anti choice loser something to work with send an anonymous tip today abortionishealthcare	khosvlo	Hundred Acre Wood	51.077499	0.1185143
1595	this be amazing buy now changetheconversation reproductivejustice abortionishealthcare whattoread BookRecommendations	EmilyWolfAuthor	Houston, TX	29.7604267	-95.3698028
1597	I love how can literally destroy people live and then simply say oh our bad but do nothing to fix it gofundtorre abortionishealthcare AbortionJustice choice	JimMarshallNC	New Hampshire, USA	43.1938516	-71.5723953
1599	please donate and share widely this be share abortionishealthcare	NoOneAskedUDoc	United States	37.09024	-95.712891
1600	read our new guest blog Dr Job Mwanza talk about his experience of advocate for safe access to abortion in Zambia AbortionisHealthcare find out more	RCObsGyn	London, UK	51.5073509	-0.1277583
1601	pssst abortionismoral AbortionIsARight and AbortionIsHealthcare fact pass it on	NARALNC	North Carolina	35.7595731	-79.01929969999999
1602	much like our Pennsylvania and Georgia patient young people in Texas must obtain a judicial bypass to get an abortion our great thank fo out to Anna Veronika and HK for make this podcast TrustYouth AbortionisEssential abortionishealthcare	womenscenters	United States	37.09024	-95.712891
1603	I get ta get outta here what Texas TexasLaws law whatisyourplanb alcoholawareness gun abortionishealthcare	emilystrange13	Austin, TX	30.267153	-97.7430608
1604	we ca trust politician who believe God covet control of our government through the republican party nochurchstate abortionishealthcare	Ken_Leth	United States	37.09024	-95.712891
1605	tomorrow an expert discussion on Surgical Abortion and overcome Barriers for SafeAbortion the webinar will be hold in ENGLISH with live interpretation in FRENCH amp SPANISH Register abortionishealthcare FIGOWebinar	FIGOHQ	Global	29.8693642	-95.4086323
1606	decriminalize abortion enhance equality and empower woman and girl Chanuka abortionishealthcare	abdiah_a	Kenya	-0.023559	37.906193
1607	when woman can say that abortionishealthcare and mybodymychoice then what be it between vaccinated and unvaccinated should the onus be on I if I ever get infect by	HixetaPhoenix	Shambhala 	36.0915245	-95.9152163
1610	I fucking love that gen z be cyber bully right wing politician crash Texas abortion site french kiss GregAbbott abbottfailedtexasagain abortionishealthcare	stephaniep1497	Minneapolis, MN 	44.977753	-93.2650108
1611	amazing news hopefully Victoria will follow too many good people time have be waste try to convince regional hospital it be their job to provide basic healthcare AbortionIsHealthcare	zoedee_	Australia	-25.274398	133.775136
1612	if you be in the US please fill out this form a few time got ta fill up this database abortionishealthcare	KarlaGeology91	United States	37.09024	-95.712891
1613	Missouri last abortion clinic serve population of million pregnant people know what good for they restriction on abortion have harmful emotional financial amp practical implication read AbortionJustice abortionishealthcare mybodymychoice	ProChoiceATX	Austin, TX	30.267153	-97.7430608
1615	you be pro woman by try to ban abortion aka try to force woman who do nt want to be pregnant stay pregnant Ohhh yea ur soooooo pro woman tf hypocrite mybodymychoice mybodyismine abortionishealthcare antinatalism	ThisIsTiaRose	somewhere over the rainbow	30.593241	-103.890492
1617	this be from but it still a beautiful way to disrupt and fight back against the shame and stigma heap on people who access abortion abortionisnormal abortionismoral abortionishealthcare AbortionIsARight	NARALNC	North Carolina	35.7595731	-79.01929969999999
1618	Michelle Simpson Tuegel deserve all the applause rose chocolate whatever else she want abortionishealthcare	NARALNC	North Carolina	35.7595731	-79.01929969999999
1619	new FIGOWebinar join our panel of expert for a discussion on Surgical Abortion and overcome Barriers for SafeAbortion Friday August Register abortionishealthcare	FIGOHQ	Global	29.8693642	-95.4086323
1620	abortion be HEALTHCARE now back to your regularly schedule programming abortionishealthcare	NARALNC	North Carolina	35.7595731	-79.01929969999999
1622	yes we love that Canada amp be proudly pro choice it be a woman right to make decision over her own body bodilyautonomy abortionishealthcare	AsiaPacAlliance	Bangkok, Thailand	13.7563309	100.5017651
1623	we should have the freedom to make our own healthcare decision full stop abortionishealthcare	HCAN	USA	37.09024	-95.712891
1624	this be just a terrible situation ban legal abortion will cause woman to seek dangerous method of end pregnancy at later stage in unsafe condition woman will die TrustWomen ProtectRoe Mississippi abortionishealthcare PinkHouse	KateManning10	New York City	40.7127753	-74.0059728
1626	good morning to everyone Except anti abortion deny white supremacist politician abortionishealthcare GetVaccinated EndWhiteSupremacy	NARALNC	North Carolina	35.7595731	-79.01929969999999
1627	we work with charity across the UK to help keep our patient safe we have link with support organisation all over the UK so that we can safeguard and care for everyone who need we wearehereforyou abortionishealthcare mybodymychoicemyfuture	MSIUKEngagement	United Kingdom	55.378051	-3.435973
1628	no patience leave for entitle ignorant mfs who crawl out of the woodwork just to comment some stupid shit on thing that they know nothing BLM LandBack YouAreOnStolenLand getvaccinate climatechangeisreal TransRights abortionishealthcare wearamask	em_the_mayhem	Ontario, Canada	51.253775	-85.323214
1629	a huge thank you to abortion provider for everything they do to provide compassionate abortion care weheartabortionprovider abortionishealthcare	NARALNC	North Carolina	35.7595731	-79.01929969999999
1630	a k bounty on the head of a rape crisis counselor a horrible Texas law take effect next week that ban abortion amp turn private citizen into abortion vigilante who can sue those who help patient access abortion abortionishealthcare	ProgressIowa	Iowa	41.8780025	-93.097702
1631	at home abortion increase during the pandemic however there be additional factor that go beyond preference for an at home abortion include distance privacy and comfort abortionishealthcare	PPMASS	Massachusetts	42.4072107	-71.3824374
1633	provide a comprehensive overview of how abortion care in our RJSummerInstitute and make it clear that abortion be safe abortionishealthcare and abortion be each person decision so we need to ensure access to info about option and support not judgment	SisterSong_WOC	Atlanta, GA	33.7489954	-84.3879824
1634	BOOM have so many amazing thing to say in Day of our RJSummerInstitute about support people who have abortion combat stigma and fight for true access where everyone can afford and get care we be fire up abortionishealthcare AbortionPositive	SisterSong_WOC	Atlanta, GA	33.7489954	-84.3879824
1635	so then they be citizen they count in the census I can have child support the state say no to the above ergo the state feel they be not alive woman be amp have a right to bodily integrity abortionishealthcare	Kpedhere	Ohio, USA	40.4172871	-82.90712300000001
1636	if man have to get abortion we never have to argue about any of this abortionishealthcare	Burkejerk216	Ohio, USA	40.4172871	-82.90712300000001
1637	make it clear in our rjinstitute that we do just need abortion positive sex education in our classroom though we do we also need to make sure doctor be train to provide care and referral if they be not train abortionishealthcare	SisterSong_WOC	Atlanta, GA	33.7489954	-84.3879824
1639	look like Texas pro lifer be chomp at the bit to police their family friend and neighbor to collect those abortion bounty abortionishealthcare	TieDyeMommy	Austin, TX	30.267153	-97.7430608
1640	abortion access be change abortionishealthcare	thejamalhakim	Melbourne, Wurundjeri Land	-37.8025794	145.0039955
1642	I be with you I have no more sympathy for any adult that wo get vaccinate I do feel sorry for child that have ignorant parent ReSister lbgt LincolnArmy GQP CancelFox LegalizeIt SaveOurDemocracy TeamJustice indicttrump abortionishealthcare	yiab	Alexandria, Va	38.8048355	-77.0469214
1644	all abortion ban be about control people and take away their decision make power they have nothing to do with health abortionishealthcare roevwade SCOTUS	PPNorCalAction	Northern California	38.8375215	-120.8958242
1645	pray for you every day Peter please take care of yourself love you ReSister lbgt LincolnArmy GQP CancelFox LegalizeIt SaveOurDemocracy TeamJustice indicttrump abortionishealthcare	yiab	Alexandria, Va	38.8048355	-77.0469214
1646	crisis pregnancy center be show to delay time to care for folk seek an abortion that be unconscionable Abortionishealthcare and must be protect from purposefully coercive and misleading barrier like cpc	EricaMichelle44	Sacramento, CA	38.5815719	-121.4943996
1647	UP pampalaglag med available here abortionishealthcare abortionph cytotec SAFE amp EFFECTIVE BRANDED na AFFORDABLE pa INTERNATIONALLY help our kababayan na OFW shipping NATIONWIDE	kathyrynmeds	Republic of the Philippines	12.879721	121.774017
1648	yes it be possible program that support people who be self manage an abortion have the potential to increase abortion access we know abortionishealthcare read article by author from Ipas	IpasOrg	Chapel Hill, NC	35.9131996	-79.0558445
1649	abortion be healthcare abortionishealthcare	NARALNC	North Carolina	35.7595731	-79.01929969999999
1651	these anti abortion law be nothing more than attempt to control other people body and life go ahead advocate who be challenge they in court abortionishealthcare AbortionIsARight	NARALNC	North Carolina	35.7595731	-79.01929969999999
1653	start your morning off right with our late Progress Texas Happy Hour we talk with special guest from about the upcoming six week abortionban and how the TexasDems help pass the JohnLewisVotingRightsAct	ProgressTX	Texas	31.9685988	-99.9018131
1654	Miss yesterday Progress Texas Happy Hour take a listen now as we discuss the upcoming six week abortionban and how the TexasDems help pass the JohnLewisVotingRightsAct with from	ProgressTX	Texas	31.9685988	-99.9018131
